Year,District,SUGARCANE YIELD (Kg per ha),Apr_ET Mean,Apr_EVI Mean,Apr_Fpar Mean,Apr_Gpp Mean,Apr_Lai Mean,Apr_NDVI Mean,Aug_ET Mean,Aug_EVI Mean,Aug_Fpar Mean,Aug_Gpp Mean,Aug_Lai Mean,Aug_NDVI Mean,Dec_ET Mean,Dec_EVI Mean,Dec_Fpar Mean,Dec_Gpp Mean,Dec_Lai Mean,Dec_NDVI Mean,Feb_ET Mean,Feb_EVI Mean,Feb_Fpar Mean,Feb_Gpp Mean,Feb_Lai Mean,Feb_NDVI Mean,Jan_ET Mean,Jan_EVI Mean,Jan_Fpar Mean,Jan_Gpp Mean,Jan_Lai Mean,Jan_NDVI Mean,Jul_ET Mean,Jul_EVI Mean,Jul_Fpar Mean,Jul_Gpp Mean,Jul_Lai Mean,Jul_NDVI Mean,Jun_ET Mean,Jun_EVI Mean,Jun_Fpar Mean,Jun_Gpp Mean,Jun_Lai Mean,Jun_NDVI Mean,Mar_ET Mean,Mar_EVI Mean,Mar_Fpar Mean,Mar_Gpp Mean,Mar_Lai Mean,Mar_NDVI Mean,May_ET Mean,May_EVI Mean,May_Fpar Mean,May_Gpp Mean,May_Lai Mean,May_NDVI Mean,Nov_ET Mean,Nov_EVI Mean,Nov_Fpar Mean,Nov_Gpp Mean,Nov_Lai Mean,Nov_NDVI Mean,Oct_ET Mean,Oct_EVI Mean,Oct_Fpar Mean,Oct_Gpp Mean,Oct_Lai Mean,Oct_NDVI Mean,Sep_ET Mean,Sep_EVI Mean,Sep_Fpar Mean,Sep_Gpp Mean,Sep_Lai Mean,Sep_NDVI Mean
2004,MUZAFFARNAGAR,7072.81,0.8866563,0.2085708,0.26248185,0.00209945,0.556837075,0.3384769,18.48996368,0.46987195,0.55332655,0.0246725,1.683693775,0.66148725,2.816393925,0.23486315,0.347964975,0.010194975,0.491061375,0.4474135,9.801287425,0.35429,0.532438,0.022777875,1.179594775,0.59915075,4.462074575,0.27296395,0.327858675,0.01133205,0.52657305,0.4982162,6.23974535,0.43110135,0.4184867,0.007099325,1.078472625,0.59366995,2.020403175,0.37725635,0.4292967,0.00166995,1.0886946,0.54067915,4.4885334,0.29288125,0.418970275,0.0075537,0.917660975,0.49419895,0.197698533,0.2597578,0.302248133,0.000104067,0.695114133,0.3975829,3.9746892,0.238917,0.346426733,0.0118136,0.604717233,0.435507,8.533720325,0.31171795,0.48827225,0.018290975,1.05209745,0.52054565,13.28888433,0.4227895,0.590371125,0.015240325,1.619844125,0.62580115
2005,MUZAFFARNAGAR,6765.9,0.864990867,0.20491425,0.2521562,0.002292933,0.524005,0.32938915,12.8809108,0.4585888,0.536754875,0.012880675,1.519136125,0.6268404,2.08904145,0.2036262,0.337475925,0.010033675,0.469072875,0.40336485,10.39496245,0.40448815,0.55750795,0.023142725,1.317656925,0.6303696,5.96106055,0.2928981,0.45819535,0.0177324,0.805266025,0.54401355,20.1472925,0.4763191,0.46504735,0.02607675,1.376418025,0.62669875,1.830986275,0.36106845,0.403037025,0.001910475,0.990439075,0.5005352,9.529470325,0.3340954,0.484663725,0.0183788,1.129429525,0.5366398,0.45947725,0.2557465,0.28206765,0.00091145,0.6156737,0.37345875,4.677123975,0.2596926,0.3916343,0.01482255,0.72106625,0.47091955,10.57947713,0.3538161,0.5350249,0.023431367,1.205590467,0.5576795,18.625608,0.39916685,0.59647435,0.02975615,1.667709925,0.63147665
2006,MUZAFFARNAGAR,6916.05,0.7412715,0.20392035,0.263253633,0.001648833,0.5522185,0.3487905,26.62208033,0.5087252,0.614796975,0.0376231,2.06236025,0.6920287,3.668326125,0.2659109,0.41021445,0.0126785,0.617442675,0.4905061,7.188027425,0.3129849,0.4570997,0.013761775,0.964698425,0.5279533,3.879925325,0.26358845,0.399702125,0.013065975,0.59570105,0.4756444,22.7713417,0.4971677,0.5133461,0.02692355,1.586560425,0.6827645,5.353321625,0.40602845,0.486039125,0.0058053,1.328376725,0.5861614,7.12303925,0.3261519,0.4392767,0.0147165,0.961846075,0.5325541,0.087615275,0.29236455,0.29145005,1.18e-05,0.6488676,0.42617465,6.72602625,0.30881855,0.4789768,0.0162218,0.954535625,0.5265325,10.65823607,0.3506842,0.5520259,0.0171715,1.313534133,0.565878,18.40855505,0.41158205,0.5887136,0.0262584,1.677799325,0.6316834
2007,MUZAFFARNAGAR,6571.59,0.7706004,0.22874705,0.279383833,0.001595033,0.596509667,0.3887191,18.9098282,0.4720634,0.55136905,0.024306025,1.7211173,0.63176405,2.235244425,0.21882825,0.3264476,0.009434375,0.4475516,0.42676475,9.121335575,0.3507108,0.495956925,0.022293675,1.09539705,0.57347015,4.26272135,0.27652505,0.43105625,0.0136315,0.681039325,0.50388115,13.0289725,0.50804995,0.4712238,0.01346515,1.3279748,0.652116,3.46035665,0.4253416,0.4059969,0.003012625,1.0539827,0.56172035,9.0819269,0.34568095,0.468576475,0.020436625,1.04258755,0.53208895,0.105202825,0.25986155,0.306319075,6.5e-05,0.69873705,0.3975491,4.083087825,0.26644015,0.393649525,0.010859225,0.6787236,0.4928673,6.499431433,0.3250235,0.5056623,0.009570233,1.096803533,0.5534109,14.35582305,0.402916,0.599798425,0.01594715,1.6847935,0.63968625
2008,MUZAFFARNAGAR,5954.49,1.2117359,0.2433122,0.29213315,0.002350125,0.6282951,0.3824833,22.57852975,0.4502955,0.499589275,0.033717925,1.4194544,0.6374004,2.3481678,0.24540705,0.338044175,0.0100821,0.471213175,0.44108765,5.397612825,0.27068575,0.373809875,0.014403175,0.720731675,0.47239605,2.933120475,0.21153825,0.322486525,0.010901325,0.43839875,0.42706885,15.99506038,0.38629695,0.408674425,0.020228025,1.12823595,0.52520245,6.097880125,0.40317925,0.404418525,0.007170725,1.077542275,0.56596075,4.615396225,0.27786215,0.409540325,0.007599725,0.8910981,0.47043635,1.373698967,0.24860775,0.272569433,0.0026234,0.6117876,0.39223355,4.802151867,0.2645219,0.399554367,0.013782033,0.689055767,0.4904434,8.203737875,0.31297275,0.48663655,0.0159096,1.036511475,0.5119635,18.50201585,0.41022615,0.58486635,0.0292898,1.641224625,0.60482535
2009,MUZAFFARNAGAR,7023.11,1.365646533,0.2348329,0.289263333,0.0032506,0.612606433,0.36530185,18.50979763,0.5190887,0.578193075,0.022916225,1.8903228,0.70810285,2.18555865,0.22906585,0.329142825,0.009690725,0.454035725,0.4200421,9.867742575,0.37834485,0.550044875,0.01922705,1.257638975,0.61177785,4.987972325,0.2819424,0.413096775,0.015496175,0.655202775,0.50731425,10.80220555,0.4934366,0.52853425,0.01017825,1.56940135,0.64511275,0.399587825,0.34156025,0.38451665,0.0002291,0.912596925,0.4741071,6.704443825,0.30359145,0.430012225,0.01136485,0.97720355,0.5075596,0.06013225,0.24478005,0.285524175,1.05e-05,0.640102425,0.374911,5.042738525,0.27601875,0.410241575,0.01418285,0.746696725,0.4814274,9.6441579,0.3601824,0.513240567,0.018423133,1.1398705,0.5470216,20.49400353,0.44378265,0.63735715,0.029850025,1.940545175,0.64003165
2010,MUZAFFARNAGAR,6208.34,0.014178833,0.1979635,0.2508852,0.0,0.519334033,0.32540775,25.92266793,0.42466335,0.420003075,0.033274,1.234667,0.5757704,4.5236187,0.22437055,0.33287785,0.0127878,0.45857955,0.4128428,9.023918625,0.35175815,0.514892275,0.01972485,1.089680075,0.5660757,3.982298225,0.26234105,0.2645281,0.0130136,0.42217215,0.45840245,15.60741248,0.4680063,0.4926814,0.019982075,1.518811725,0.636715,0.38782135,0.357236,0.407221475,0.000233,0.97440625,0.49644305,4.2788052,0.29779295,0.429457275,0.006615375,0.962109275,0.49572725,0.076246625,0.2828156,0.300182425,1.05e-05,0.66631435,0.4114811,6.693644425,0.2731161,0.4288509,0.018012925,0.765845075,0.48975345,12.8000027,0.3534088,0.5068261,0.027802267,1.105057267,0.5929564,23.73364278,0.39112345,0.563178025,0.038366525,1.676654725,0.60839815
2011,MUZAFFARNAGAR,6547.5,2.689746733,0.22453265,0.310072067,0.005596433,0.6646209,0.3666492,27.10463763,0.43909885,0.540815925,0.035363225,1.72408595,0.63515125,2.4741696,0.2192403,0.3299147,0.01095235,0.456788125,0.41978345,9.4900718,0.37360765,0.510981,0.024046375,1.14283645,0.59117755,4.9048886,0.2202749,0.32004795,0.013463325,0.44801885,0.40638735,20.30184035,0.45988425,0.474086775,0.0260078,1.4488411,0.6624786,7.257534875,0.4241605,0.501530875,0.007417225,1.389982025,0.5684615,10.5544581,0.32075395,0.499635575,0.020290725,1.181139325,0.51507665,0.167814025,0.31148655,0.312300475,5.64e-05,0.716787725,0.47612025,4.9609667,0.27137045,0.424315675,0.014802225,0.792356975,0.4935825,9.981694267,0.3255858,0.513925,0.020990667,1.137824733,0.5451435,23.19032075,0.41282615,0.563859675,0.038174075,1.59674365,0.62759605
2012,MUZAFFARNAGAR,7131.82,1.74045335,0.2340631,0.301866475,0.003446825,0.65248715,0.4000261,24.0910981,0.46815425,0.4852638,0.032812025,1.570699,0.6424478,2.858620325,0.2567443,0.348591775,0.0108437,0.49780465,0.47170535,7.381739175,0.32576055,0.4780721,0.020017,0.9956011,0.54080015,5.579660075,0.24835985,0.3281117,0.014952925,0.4916,0.47154235,14.76789358,0.45382175,0.417789925,0.017578925,1.11668775,0.6141751,0.1178834,0.307448,0.370580675,0.0,0.897082325,0.4337466,6.378278775,0.32129625,0.4320905,0.01312725,0.979160225,0.4972243,0.047231967,0.2215799,0.269950733,0.0,0.6013058,0.362691,4.7773144,0.2738868,0.423305067,0.014090233,0.750613467,0.4972735,9.41397005,0.3305724,0.527773375,0.017343625,1.1962254,0.55736595,22.66949523,0.43360515,0.599374625,0.032904425,1.78312455,0.6584012
2013,MUZAFFARNAGAR,7395.91,1.850673333,0.2442201,0.322716067,0.003478033,0.696202267,0.40062645,18.07250063,0.4416762,0.4684259,0.02076265,1.355110975,0.62963145,3.09685995,0.26191555,0.394861075,0.011103275,0.5836081,0.4682161,9.64198565,0.3575836,0.511394725,0.022551225,1.115377875,0.56951075,4.992734425,0.243671,0.312826675,0.013912625,0.48757445,0.4388042,16.60046313,0.46707,0.472662825,0.01773385,1.485570875,0.63984825,5.948339175,0.3751785,0.417285175,0.006513925,1.07799925,0.5261264,8.776269075,0.333243,0.474908575,0.016690675,1.06170325,0.5451359,0.16328245,0.24533825,0.31096465,0.000170875,0.70887335,0.3910941,5.70337265,0.2879093,0.454274675,0.0141964,0.84474825,0.5246828,10.3793683,0.3703453,0.556625833,0.0137031,1.338651767,0.6165672,13.55962825,0.4144498,0.594727225,0.01413955,1.696859975,0.65122205
2014,MUZAFFARNAGAR,7380.66,2.9003645,0.2684669,0.3430455,0.0052338,0.760817767,0.42488565,9.1288766,0.4705985,0.57842345,0.008620775,1.839910625,0.65255885,2.981171925,0.2583577,0.377209675,0.010136275,0.552889075,0.4493799,8.151811825,0.3509109,0.49183385,0.02208075,1.08983515,0.58127745,3.949055325,0.2442578,0.3547525,0.011677825,0.567734425,0.4814869,7.912747875,0.4282525,0.4320248,0.007056575,1.256314775,0.6224583,0.174477675,0.3644495,0.398463425,3.78e-06,0.9933445,0.5012095,10.19657638,0.3475635,0.498812125,0.020777725,1.158159225,0.5462986,0.5373929,0.2646839,0.3240235,0.00079575,0.7453991,0.416204,5.874181825,0.29574315,0.435317275,0.012868775,0.790934875,0.5056227,10.75999077,0.3956698,0.600612633,0.013056967,1.481609967,0.5903712,13.24915735,0.4352983,0.62417325,0.01058085,1.914855575,0.6385926
2015,MUZAFFARNAGAR,7720.0,3.0741968,0.24762505,0.327987433,0.0068375,0.718520633,0.41820775,9.917865,0.45567795,0.4731947,0.00684825,1.4178997,0.64240825,3.15330735,0.25842755,0.4094126,0.011093075,0.61594305,0.46882465,8.545358275,0.36518915,0.51082715,0.019731425,1.0983555,0.56924555,4.16033215,0.30861885,0.35665875,0.014137475,0.55752875,0.5271188,12.72139273,0.4861074,0.514421575,0.010818175,1.682210475,0.66532615,0.591345,0.37153055,0.484398325,0.000329675,1.3397617,0.5507012,9.63689505,0.34510705,0.4762146,0.021115425,1.1035277,0.5648336,0.109116125,0.2731118,0.328849875,1.68e-05,0.7650759,0.43872245,6.57032155,0.3083002,0.494057575,0.0135379,0.961431875,0.53537065,10.0148535,0.3557171,0.596931933,0.011717667,1.469773367,0.587721,6.621190725,0.43929815,0.622003775,0.004771,1.760550475,0.64792685
2016,MUZAFFARNAGAR,8325.55,0.712743825,0.22131085,0.2989872,0.001138875,0.6514588,0.3740093,21.9950767,0.48325705,0.5200306,0.0307879,1.622441475,0.6698898,2.8377989,0.22516625,0.3832276,0.010778925,0.570521525,0.4485459,7.42103975,0.31725885,0.491622467,0.0156779,1.035983,0.54628565,5.122863775,0.2656943,0.380578225,0.014499375,0.617463075,0.4820897,14.2287909,0.48751125,0.467238025,0.017342825,1.41229495,0.6521861,1.544440125,0.42271855,0.4755666,0.000916425,1.3320044,0.5735554,5.921949725,0.3145155,0.4338158,0.010557175,0.94944095,0.5226809,0.1023178,0.2785161,0.369752733,1.87e-06,0.8680051,0.45206505,4.768930067,0.266316,0.4333603,0.012112867,0.758004833,0.4778041,8.02465315,0.321298,0.5392014,0.010671875,1.223106575,0.5638359,17.53200645,0.4175558,0.62026075,0.0196685,1.8358953,0.661606
2017,MUZAFFARNAGAR,8837.61,0.6938736,0.21148575,0.297648733,0.001260067,0.632960667,0.3637879,24.23603403,0.4905532,0.577796225,0.027493125,1.90014895,0.72152785,2.837097,0.25827985,0.3712246,0.01026185,0.54713745,0.4848873,9.860403575,0.36218,0.5429009,0.022789225,1.220939775,0.59279125,5.369311575,0.2905019,0.4677371,0.015572575,0.8078389,0.52979065,21.85652903,0.5333342,0.536529025,0.02295885,1.821645725,0.7082308,7.38255325,0.4326998,0.4589009,0.007146025,1.270142,0.5945674,6.13587895,0.3126855,0.4483922,0.01341245,1.00153025,0.50458325,0.312048075,0.2948874,0.3323139,0.000111475,0.785003675,0.4567995,4.3523994,0.25984985,0.42253795,0.012339675,0.78520975,0.46838455,9.231668433,0.3438508,0.5432944,0.012506667,1.242707933,0.5643632,16.90134455,0.42211635,0.641325375,0.018151475,1.932212525,0.65880295
2001,MEERUT,6499.49,1.524623067,0.21573085,0.272270767,0.003821267,0.595051833,0.35567155,12.11870855,0.43129805,0.56598345,0.01223225,1.684744125,0.598422,2.150859375,0.2218456,0.320241,0.009173425,0.433568125,0.41713295,8.2547493,0.3392166,0.4914866,0.01820865,1.06052385,0.54749285,4.188728775,0.27262665,0.38115855,0.0127713,0.6265594,0.46729405,12.42476958,0.44223075,0.47229215,0.013726575,1.36518265,0.6019357,2.1830318,0.36950355,0.35442535,0.001920275,0.85518655,0.4903828,6.912115525,0.325714,0.4396612,0.01149935,1.015031875,0.51911625,0.165322625,0.2436164,0.247703975,0.0001701,0.54460885,0.3603413,3.30903765,0.24219295,0.353991125,0.0090528,0.61784915,0.4333247,3.034841067,0.2844093,0.423381,0.0044178,0.853217867,0.4681922,3.5985246,0.36012115,0.51300145,0.003892475,1.299551975,0.54410655
2002,MEERUT,6277.14,0.265897,0.18749905,0.242530367,0.000463,0.500005733,0.3170641,10.49277163,0.4374544,0.533150675,0.01302755,1.6021948,0.62271075,2.55818685,0.23855885,0.3473852,0.00960745,0.483214875,0.43300525,9.8404368,0.37832235,0.5404861,0.0213228,1.22216765,0.5844251,4.565861125,0.2663914,0.389124475,0.014130425,0.5936676,0.48914665,0.34149005,0.38177335,0.3817061,0.0001869,0.906552075,0.4927899,0.708329,0.33562035,0.3854633,0.000560525,0.9428987,0.4508234,6.1045296,0.33532615,0.463420633,0.009890425,1.0292898,0.5253661,0.034222875,0.22854985,0.25296805,0.0,0.545690075,0.34585845,4.35244895,0.26549015,0.394147925,0.010503575,0.71899715,0.4775657,7.521274533,0.3282641,0.502674533,0.010598667,1.103196367,0.51496,11.03309855,0.38696755,0.521540225,0.01370325,1.37198245,0.5911011
2003,MEERUT,6363.87,0.4335171,0.22252285,0.2809655,0.000712467,0.5943626,0.3722614,25.47796373,0.4401117,0.483815575,0.037617,1.48513615,0.6137593,2.70264925,0.15681675,0.190098225,0.009557275,0.253138175,0.2654249,9.164943575,0.3663877,0.5125043,0.0229292,1.14103775,0.5772987,4.6434867,0.19948235,0.2191322,0.0139911,0.334735525,0.34004555,23.5364349,0.45549695,0.459454425,0.032177075,1.3193181,0.643385,2.028568975,0.35699145,0.35015635,0.001801925,0.850708625,0.4932128,8.429184975,0.33948355,0.4625239,0.016768575,1.03808475,0.53319175,0.0468015,0.2148187,0.2437221,5.2e-05,0.516606375,0.32644725,3.85411605,0.25704715,0.368970475,0.011252825,0.6503317,0.45251475,7.389853833,0.322373,0.4750702,0.012767233,1.0252635,0.5325626,16.81244508,0.39910485,0.575129025,0.025916925,1.59087405,0.6016836
2004,MEERUT,6756.11,0.777515725,0.20630315,0.254434175,0.001801775,0.535584125,0.32780475,16.5307659,0.46355395,0.5258146,0.022429225,1.5239963,0.62637195,2.5972646,0.2316567,0.327338025,0.00936515,0.4520979,0.4335215,10.27700958,0.3729706,0.551797425,0.022768825,1.228775725,0.60192665,4.67178425,0.29144725,0.345712725,0.01151545,0.55311235,0.52025745,5.9487852,0.40958905,0.3767444,0.0067942,0.92812095,0.56567065,1.8596709,0.3635698,0.41360925,0.00158225,1.02426555,0.5083573,4.631300075,0.30840805,0.426838325,0.00750355,0.9380094,0.5021036,0.0936992,0.2599279,0.2940694,1.32e-05,0.663372667,0.37960105,3.7526148,0.2391328,0.333721033,0.011083733,0.569050267,0.4267076,7.847706125,0.3063284,0.4715092,0.01706975,0.9890691,0.49615665,11.38532568,0.40466855,0.558575225,0.01385285,1.45499265,0.5979578
2005,MEERUT,6416.98,0.669808433,0.20286955,0.238810767,0.0019092,0.4877775,0.31823015,11.66609375,0.41937395,0.517058675,0.012758,1.389840175,0.5646242,2.012066,0.20752615,0.33760835,0.009371125,0.4667248,0.38915405,10.83323428,0.41314385,0.5718278,0.0235448,1.37098735,0.630647,5.8863595,0.2961175,0.4578782,0.017279475,0.798591375,0.53619905,19.14840613,0.46839385,0.433077875,0.025593625,1.239799275,0.61314265,1.592504525,0.3472968,0.364508925,0.001644925,0.869425775,0.47708865,9.539026025,0.3407291,0.490045025,0.01770805,1.152227125,0.5370036,0.37007625,0.24883585,0.269244875,0.0007276,0.577028975,0.36351325,4.0716335,0.24998755,0.366587375,0.013374825,0.656631775,0.4398903,9.116320633,0.3311836,0.488517867,0.020855867,1.041698967,0.5184987,16.84253253,0.37929435,0.55058005,0.027967375,1.446006725,0.59024175
2006,MEERUT,6816.44,0.579144733,0.1981381,0.2481856,0.001355267,0.5115505,0.33090145,26.93787803,0.4853664,0.588469875,0.0386026,1.87738005,0.6545457,4.0404476,0.27641045,0.43916365,0.013117175,0.6696627,0.48660045,8.066987575,0.32724395,0.489376025,0.014321025,1.03381365,0.5355798,4.15795425,0.27281095,0.414601975,0.0133134,0.622283975,0.47158715,21.51496295,0.46662465,0.484223975,0.026753025,1.434050575,0.63275455,4.7019256,0.3903297,0.4593437,0.00528775,1.2375377,0.5495495,7.333023175,0.3320624,0.45076375,0.014676475,0.98759585,0.5339877,0.099216,0.2736843,0.270398025,7.61e-05,0.5815521,0.3990051,5.947863375,0.3035692,0.44458065,0.01479485,0.8737572,0.4962154,9.648309933,0.3327576,0.521192933,0.016524733,1.1804687,0.5173403,18.64149218,0.3975862,0.5780094,0.02855435,1.61003055,0.5960371
2007,MEERUT,6828.02,0.6401367,0.2252411,0.270955433,0.001278633,0.5633181,0.3698769,17.86859655,0.4534201,0.52596625,0.0237007,1.617971925,0.6039376,2.366507275,0.22480305,0.332254875,0.0095068,0.456310825,0.4186263,9.6858986,0.3506353,0.51959445,0.023163525,1.119408525,0.5702936,4.715807275,0.29173195,0.44515615,0.013553375,0.725435075,0.50641135,13.1930559,0.4680954,0.434387875,0.014411175,1.1606509,0.61430485,4.28483675,0.37666505,0.36081375,0.00384585,0.89715045,0.51078725,9.517004825,0.35789595,0.48173925,0.020701925,1.090671575,0.53576335,0.050861525,0.24670125,0.284953475,7.53e-06,0.641291875,0.3717285,3.67496985,0.24871885,0.37157515,0.010119675,0.635289025,0.45122285,5.7808449,0.3083817,0.4736346,0.009080167,0.996272367,0.5070781,13.45512838,0.38812385,0.56317135,0.01611145,1.524799675,0.60331605
2008,MEERUT,6203.55,1.083596125,0.23489175,0.271877975,0.002133325,0.577632025,0.3602402,22.56953993,0.44142395,0.51794135,0.033211975,1.4836392,0.62559875,2.301255725,0.2349992,0.318501775,0.009639875,0.434718275,0.42453305,5.762249075,0.2830345,0.375936525,0.014771275,0.73408285,0.47709735,3.28618505,0.2231856,0.3295686,0.011330925,0.44999785,0.42291275,14.93178685,0.42278315,0.41560435,0.0193569,1.1511265,0.5909105,5.959558875,0.37455885,0.371769825,0.00732645,0.938244175,0.5114879,4.776210475,0.28729705,0.418625175,0.007617025,0.908865325,0.4732918,1.427690167,0.2461992,0.2488507,0.002480233,0.5531949,0.38149595,4.122934433,0.2504439,0.353723633,0.0119317,0.606266333,0.4557505,7.473496575,0.30474965,0.45993945,0.014917,0.96050875,0.4835241,18.194443,0.4096361,0.572375925,0.029911525,1.58053115,0.5969776
2009,MEERUT,6615.05,1.179819667,0.22093825,0.263966833,0.002912767,0.544559333,0.33830875,16.01023523,0.4867031,0.529179175,0.020458225,1.556267775,0.64408165,2.278381575,0.2351343,0.342422925,0.0096193,0.47425905,0.41794265,10.32856895,0.390331,0.565003025,0.019559625,1.31662575,0.61180135,5.1655682,0.28674215,0.43150835,0.0155048,0.697456275,0.50439425,9.648709825,0.45605265,0.50443655,0.009862675,1.4579478,0.61695035,0.19760705,0.3235509,0.342974275,6.34e-05,0.794287925,0.43496915,6.94637505,0.3129501,0.4349436,0.0114486,0.994550675,0.50671355,0.033906275,0.22642745,0.25824225,5e-08,0.55847765,0.341432,4.365718975,0.25895125,0.37594665,0.0127269,0.670948575,0.43855965,8.2259154,0.3324861,0.470651633,0.017176833,1.009310467,0.5101628,18.04387655,0.43360875,0.6037262,0.026063775,1.733253625,0.60632955
2010,MEERUT,6390.86,0.005103233,0.18462245,0.2255317,0.0,0.4533299,0.30109225,23.99600673,0.39992985,0.4415764,0.029587675,1.303512975,0.552509,4.59821875,0.2302885,0.33263935,0.012092825,0.459216425,0.4071704,9.8908202,0.35786985,0.538479375,0.02045775,1.1699815,0.57081165,5.413532775,0.23394615,0.273249525,0.01534835,0.47773545,0.3893711,12.6517231,0.43640685,0.433547025,0.016222775,1.219595925,0.58395985,0.264805725,0.3177136,0.347758225,0.00013135,0.785342875,0.4461801,4.58155855,0.30731155,0.4337012,0.006713975,0.9806733,0.49445115,0.04148575,0.23006635,0.2577856,2.98e-06,0.5491212,0.33270195,6.59252605,0.26782095,0.397627275,0.01636455,0.69443225,0.46348675,12.51038167,0.3396159,0.484137733,0.0264033,1.032006567,0.5559533,22.9803093,0.37723715,0.4820128,0.03578375,1.3049173,0.5735354
2011,MEERUT,6438.09,2.191479267,0.2050347,0.2867218,0.0046776,0.6058614,0.3393795,26.473824,0.42346475,0.50827495,0.034440325,1.54442795,0.60134775,2.4783708,0.2243668,0.3431201,0.010579525,0.4763031,0.41497085,10.20005388,0.3870048,0.53219655,0.0248533,1.2251034,0.58750635,5.438836475,0.219193,0.320129875,0.014136675,0.4512234,0.39339695,19.22254673,0.4101942,0.40727275,0.024850675,1.146844575,0.57831155,6.04255835,0.4116255,0.455403,0.006290575,1.19433965,0.5362757,10.9707827,0.3363664,0.51128195,0.020470225,1.22125225,0.5275566,0.09630825,0.28831225,0.29214115,1.7e-05,0.668982075,0.43129225,4.4785819,0.26109225,0.39258185,0.013276425,0.72291505,0.45852295,8.715731867,0.3306428,0.475785,0.018504167,1.002656433,0.5164763,21.73176745,0.4009672,0.53630915,0.0358738,1.4603666,0.59760735
2012,MEERUT,6873.45,1.265525125,0.2204698,0.274373,0.00266995,0.5836543,0.37168505,20.4257151,0.44167275,0.441181175,0.0291964,1.29343715,0.61122995,2.91988025,0.2639257,0.346982625,0.010843375,0.49571595,0.46600295,7.636885075,0.3248123,0.4887962,0.01971505,1.034599825,0.5265649,5.63668475,0.2697164,0.3285457,0.01540225,0.504032025,0.47115985,11.0214375,0.4288532,0.386358425,0.013829375,0.98668905,0.5551734,0.098016275,0.2950954,0.342820475,0.0,0.803620675,0.40216105,6.6447058,0.3332826,0.44646765,0.01272825,1.028120975,0.50149355,0.032374167,0.2033968,0.250101367,0.0,0.548465,0.3272915,4.346931467,0.2598252,0.416767467,0.0125093,0.759472733,0.457748,8.1160205,0.3191088,0.4980025,0.0145214,1.094865175,0.5188853,19.30821485,0.42539435,0.5627753,0.0270441,1.621551675,0.63054055
2013,MEERUT,7204.89,1.239829433,0.22363705,0.285627067,0.0025971,0.594532033,0.3602645,18.03799,0.42735585,0.46562655,0.02156645,1.330190825,0.60655925,3.065770675,0.26551185,0.397418375,0.011005575,0.58325365,0.45931245,9.918822675,0.37390475,0.5301693,0.022935025,1.17423105,0.5712571,5.038702925,0.2538003,0.316819375,0.01369705,0.4846623,0.44022815,15.70327175,0.455177,0.431635425,0.0174614,1.298210125,0.6042427,4.83940295,0.3785764,0.395131375,0.005141275,1.001656325,0.5178686,8.65464805,0.34465595,0.478464725,0.01573835,1.0730852,0.54510935,0.107359775,0.2286006,0.2764375,0.000120675,0.614411575,0.3599632,5.17254025,0.2808351,0.430702175,0.01337415,0.807898275,0.49750475,8.6979639,0.3556732,0.5189294,0.012041967,1.187656867,0.5801902,12.48080685,0.4050001,0.57026125,0.013868375,1.574814775,0.62086705
2014,MEERUT,7547.1,2.220068367,0.24740735,0.3064326,0.004255233,0.659906367,0.38647085,8.89846645,0.4623554,0.552368625,0.00912665,1.6589601,0.61770085,2.893417775,0.25581315,0.363870725,0.009796675,0.52163135,0.4387952,8.827072,0.35887375,0.514306025,0.023289375,1.13265055,0.5756717,4.4457461,0.25748775,0.3683286,0.0126078,0.611424175,0.4803078,7.55399325,0.38520095,0.383925875,0.00775565,1.032678575,0.529546,0.14567505,0.35643765,0.385221,1.78e-06,0.935855525,0.48300825,10.093939,0.35791255,0.49873655,0.02046315,1.14835445,0.53971015,0.384018275,0.25061015,0.290126,0.000635075,0.6468381,0.38753995,4.6820927,0.27099185,0.3922454,0.01128715,0.702188325,0.4539603,8.641676,0.3598018,0.541545067,0.011554133,1.247411033,0.5360988,10.53902603,0.4130249,0.558200875,0.0093178,1.552670775,0.59533455
2015,MEERUT,7706.78,2.240346333,0.22631875,0.2860194,0.0055268,0.606924,0.3779044,8.9675131,0.46490115,0.46969865,0.0067532,1.326257875,0.63511715,3.170952875,0.2602711,0.4125642,0.0109306,0.62022055,0.45633115,9.2989683,0.37965835,0.542937675,0.0204015,1.224439975,0.57346745,4.61714265,0.31920105,0.382645375,0.014620075,0.642153425,0.521237,12.00116308,0.4538965,0.485469525,0.01134715,1.501710175,0.6139388,0.494886725,0.34023545,0.447924125,0.000337725,1.20417205,0.49616695,9.1356875,0.35311665,0.4719555,0.0201485,1.077352025,0.55779385,0.091569725,0.25007115,0.2973251,2.23e-05,0.66985655,0.39565025,5.474592925,0.27931775,0.456482075,0.0121706,0.86976825,0.4812327,7.953243733,0.3242499,0.5328035,0.010157033,1.211869267,0.5342905,5.50394805,0.40188275,0.5765215,0.004432425,1.545067625,0.5906304
